Geneid;sorted.step1.CH4_B9_C_hisat2.bam;sorted.step1.CH32_B9_C_hisat2.bam;sorted.step1.CH88_B9_C_hisat2.bam;sorted.step1.CH1_B9_EAB_hisat2.bam;sorted.step1.CH29_B9_EAB_hisat2.bam;sorted.step1.CH85_B9_EAB_hisat2.bam
FRAEX38873_v2_000076190;87;53;61;92;103;63
FRAEX38873_v2_000076200;9;1;2;28;7;14
FRAEX38873_v2_000076210;148;163;175;467;386;375
FRAEX38873_v2_000076220;1717;1515;1455;988;1033;1016
FRAEX38873_v2_000076230;159;111;94;116;98;206
FRAEX38873_v2_000076240;396;421;410;638;635;612
FRAEX38873_v2_000076250;1265;1307;1424;2875;1760;1687
FRAEX38873_v2_000076260;94;50;116;33;122;70
FRAEX38873_v2_000076270;34;131;39;651;119;70
FRAEX38873_v2_000076280;271;471;796;0;11;8
FRAEX38873_v2_000076390;29;118;70;205;189;259
FRAEX38873_v2_000076400;49;39;31;113;111;71
FRAEX38873_v2_000076410;593;475;124;37;136;163
FRAEX38873_v2_000076420;11;0;0;2;0;4
FRAEX38873_v2_000076430;5;0;0;0;0;0
FRAEX38873_v2_000076440;194;145;158;448;385;318
FRAEX38873_v2_000076450;1202;774;611;747;726;888
FRAEX38873_v2_000076460;410;419;403;615;626;637
FRAEX38873_v2_000076470;2670;1845;1895;3521;2444;2173
FRAEX38873_v2_000076480;138;68;206;126;120;139
FRAEX38873_v2_000076490;0;0;0;0;0;0
FRAEX38873_v2_000076500;233;260;228;300;339;275
FRAEX38873_v2_000076510;74;51;59;88;117;60
FRAEX38873_v2_000076530;18;125;35;83;6;51
FRAEX38873_v2_000076540;2367;2054;1356;2920;983;1421
FRAEX38873_v2_000076550;721;767;979;1498;1334;1217
FRAEX38873_v2_000076560;8116;9093;6675;6585;6089;6515
FRAEX38873_v2_000076570;201;174;115;105;106;140
FRAEX38873_v2_000076580;0;0;0;3;1;6
FRAEX38873_v2_000076590;0;0;0;0;0;0
FRAEX38873_v2_000076600;0;0;0;0;0;0
FRAEX38873_v2_000076610;501;472;482;408;478;394
FRAEX38873_v2_000076620;338;343;322;1072;879;795
FRAEX38873_v2_000076640;1509;1616;915;1049;906;1173
FRAEX38873_v2_000076650;197;246;252;185;212;203
FRAEX38873_v2_000076660;587;639;598;449;525;531
FRAEX38873_v2_000076670;289;700;1387;644;1376;1248
FRAEX38873_v2_000076680;375;475;549;660;448;964
FRAEX38873_v2_000076690;0;0;0;0;0;1
FRAEX38873_v2_000076700;2828;1697;1064;1836;1385;2056
FRAEX38873_v2_000076710;7189;5887;5614;3425;4011;3475
FRAEX38873_v2_000076720;113;20;12;35;37;53
FRAEX38873_v2_000076730;455;481;640;753;552;679
FRAEX38873_v2_000076740;19;7;10;25;36;16
FRAEX38873_v2_000076750;4122;4083;2708;2937;2063;3618
FRAEX38873_v2_000076770;1305;1187;1289;1597;1783;1333
FRAEX38873_v2_000076850;1207;776;799;2486;1636;1813
FRAEX38873_v2_000076860;830;628;600;727;730;746
FRAEX38873_v2_000076870;17;42;0;5;0;2
FRAEX38873_v2_000076880;3834;6505;7146;1362;1686;1963
FRAEX38873_v2_000076890;376;454;419;459;546;480
FRAEX38873_v2_000076920;12921;15289;12829;5069;7455;6751
FRAEX38873_v2_000076930;83;47;36;254;396;95
FRAEX38873_v2_000076940;142;156;156;234;223;274
FRAEX38873_v2_000076950;2557;2854;3376;2158;2044;2263
FRAEX38873_v2_000076970;1578;1404;1104;1837;1181;1706
FRAEX38873_v2_000076980;620;434;300;1009;500;906
FRAEX38873_v2_000077020;367;265;286;311;386;270
FRAEX38873_v2_000077030;104;111;10;4;7;0
FRAEX38873_v2_000077040;0;0;0;0;0;0
FRAEX38873_v2_000077050;0;0;0;0;0;1
FRAEX38873_v2_000077060;655;733;1094;885;1011;754
FRAEX38873_v2_000077070;57;25;17;64;58;55
FRAEX38873_v2_000077080;0;0;0;0;0;0
FRAEX38873_v2_000077090;1106;2573;2986;754;1001;1930
FRAEX38873_v2_000077100;84;81;52;362;291;471
FRAEX38873_v2_000077110;126;3;56;1668;100;1020
FRAEX38873_v2_000077120;0;0;0;0;0;0
FRAEX38873_v2_000077130;0;0;0;0;0;0
FRAEX38873_v2_000077140;60;23;204;474;202;541
FRAEX38873_v2_000077410;1301;700;991;2569;1968;2271
FRAEX38873_v2_000077420;14;17;19;49;36;18
FRAEX38873_v2_000077430;1593;1652;2579;2695;1949;3342
FRAEX38873_v2_000077440;0;0;0;0;0;0
FRAEX38873_v2_000077450;835;375;284;1303;647;258
FRAEX38873_v2_000077460;321;257;137;130;146;94
FRAEX38873_v2_000077470;12;5;4;17;16;4
FRAEX38873_v2_000077480;36;42;93;0;0;0
FRAEX38873_v2_000077490;24012;14411;47358;46418;77079;98397
FRAEX38873_v2_000077500;1220;1127;904;1071;1013;1088
FRAEX38873_v2_000077510;5005;2087;445;12860;2943;2152
FRAEX38873_v2_000077520;0;2;0;7;6;3
FRAEX38873_v2_000077530;69;74;81;96;66;70
FRAEX38873_v2_000077540;199;207;174;143;200;162
FRAEX38873_v2_000077550;5;7;1;11;15;0
FRAEX38873_v2_000077560;545;481;840;980;707;552
FRAEX38873_v2_000077570;75;36;48;315;296;561
FRAEX38873_v2_000077580;9028;6673;6599;3765;5434;3857
FRAEX38873_v2_000077590;0;0;0;1;2;6
FRAEX38873_v2_000077600;279;267;227;211;229;201
FRAEX38873_v2_000077610;0;0;1;1;1;0
FRAEX38873_v2_000077620;161;219;205;469;266;250
FRAEX38873_v2_000077630;0;5;14;46;0;0
FRAEX38873_v2_000077640;139;157;171;44;65;90
FRAEX38873_v2_000077650;1;0;0;0;0;0
FRAEX38873_v2_000077660;561;602;495;981;776;782
FRAEX38873_v2_000077670;0;0;0;0;0;0
FRAEX38873_v2_000077680;7;24;16;54;21;9
FRAEX38873_v2_000077730;0;0;0;0;0;0
FRAEX38873_v2_000077740;0;0;0;0;0;0
FRAEX38873_v2_000077750;74;65;77;573;624;372
FRAEX38873_v2_000077760;813;720;759;907;886;802
FRAEX38873_v2_000077770;203;193;160;592;437;403
FRAEX38873_v2_000077780;876;603;731;1252;1485;1162
FRAEX38873_v2_000077790;1118;1206;1048;2639;1480;1740
FRAEX38873_v2_000077800;9904;9515;7611;6246;5554;5906
FRAEX38873_v2_000077810;0;0;0;0;0;0
FRAEX38873_v2_000077830;122;122;88;62;74;53
FRAEX38873_v2_000077860;544;528;409;566;631;582
FRAEX38873_v2_000077870;170;201;192;233;226;221
FRAEX38873_v2_000077880;0;0;4;252;63;22
FRAEX38873_v2_000077890;337;259;201;417;420;390
FRAEX38873_v2_000077900;1173;1459;1299;1553;1771;1562
FRAEX38873_v2_000077910;917;1065;942;1358;1283;1082
FRAEX38873_v2_000077920;280;171;277;280;324;260
FRAEX38873_v2_000077930;810;557;564;171;259;210
FRAEX38873_v2_000077940;3;0;0;2;1;3
FRAEX38873_v2_000077950;222;221;224;250;178;332
FRAEX38873_v2_000077960;221;150;200;156;294;158
FRAEX38873_v2_000077970;0;0;0;0;0;0
FRAEX38873_v2_000077980;1282;3872;5196;4518;6828;5002
FRAEX38873_v2_000077990;5931;9997;9308;1218;1876;1301
FRAEX38873_v2_000078000;219;131;601;3830;5169;4200
FRAEX38873_v2_000078020;134;100;78;58;71;85
FRAEX38873_v2_000078030;623;593;771;1232;1052;788
FRAEX38873_v2_000078040;2737;2117;2259;4887;3676;4482
FRAEX38873_v2_000078050;28;5;16;81;7;92
FRAEX38873_v2_000078060;0;0;0;0;3;1
FRAEX38873_v2_000078070;23;25;26;81;50;79
FRAEX38873_v2_000078080;1366;1127;1496;3660;2630;2671
FRAEX38873_v2_000078090;0;6;2;93;122;17
FRAEX38873_v2_000078100;588;416;411;470;605;497
FRAEX38873_v2_000078110;124;92;63;52;58;81
FRAEX38873_v2_000078120;2152;2999;2294;1859;1633;1736
FRAEX38873_v2_000078130;29;154;73;132;194;151
FRAEX38873_v2_000078140;0;0;0;0;0;0
FRAEX38873_v2_000078150;365;820;1276;785;360;829
FRAEX38873_v2_000078160;63;61;42;45;60;40
FRAEX38873_v2_000078170;21;9;20;11;3;3
FRAEX38873_v2_000078180;0;4;6;5;10;5
FRAEX38873_v2_000078310;0;3;0;0;0;0
FRAEX38873_v2_000078320;185;584;729;2973;807;965
FRAEX38873_v2_000078330;1;3;9;5;6;13
FRAEX38873_v2_000078340;1241;1452;1995;1584;1824;1512
FRAEX38873_v2_000078350;7;0;1;6;40;31
FRAEX38873_v2_000078360;118;63;81;110;98;105
FRAEX38873_v2_000078370;3;6;0;22;6;12
FRAEX38873_v2_000078380;3434;10850;15080;4749;6641;3106
FRAEX38873_v2_000078400;594;384;282;302;335;278
FRAEX38873_v2_000078410;1115;1213;941;730;858;762
FRAEX38873_v2_000078420;1488;1048;799;1689;1427;1898
FRAEX38873_v2_000078430;0;0;0;0;0;0
FRAEX38873_v2_000078440;155;109;103;235;142;130
FRAEX38873_v2_000078450;0;2;4;3;0;3
FRAEX38873_v2_000078460;519;554;741;1783;1082;1623
FRAEX38873_v2_000078470;182;110;141;213;389;223
FRAEX38873_v2_000078480;0;5;1;2;2;1
FRAEX38873_v2_000078490;883;585;630;492;597;625
FRAEX38873_v2_000078500;0;0;0;0;0;0
FRAEX38873_v2_000078510;1182;817;737;814;629;842
FRAEX38873_v2_000078520;0;3;0;7;4;2
FRAEX38873_v2_000078530;7902;8263;5451;1262;3910;2174
FRAEX38873_v2_000078540;0;0;0;0;0;0
FRAEX38873_v2_000078550;0;0;0;0;0;0
FRAEX38873_v2_000078560;1820;1562;2076;1570;1908;1778
FRAEX38873_v2_000078570;0;1;2;52;19;12
FRAEX38873_v2_000078580;680;274;169;1681;2788;691
FRAEX38873_v2_000078590;838;682;662;513;641;718
FRAEX38873_v2_000078600;4;4;9;27;24;22
FRAEX38873_v2_000078640;43;490;374;42;3;41
FRAEX38873_v2_000078650;0;0;0;0;0;0
FRAEX38873_v2_000078660;5;3;4;0;3;8
FRAEX38873_v2_000078670;0;0;0;0;0;0
FRAEX38873_v2_000078680;0;0;0;0;0;0
FRAEX38873_v2_000078690;631;523;544;338;575;491
FRAEX38873_v2_000078700;3549;3803;2857;1148;1139;1393
FRAEX38873_v2_000078720;0;0;0;0;0;0
FRAEX38873_v2_000078730;757;718;900;770;789;682
FRAEX38873_v2_000078740;1145;862;742;1351;1009;1350
FRAEX38873_v2_000078750;90;59;86;18;38;50
FRAEX38873_v2_000078760;8273;4472;5760;19450;11030;9839
FRAEX38873_v2_000078770;835;704;677;1463;1409;1442
FRAEX38873_v2_000078780;0;0;0;30;1;0
FRAEX38873_v2_000078790;446;291;391;339;447;417
FRAEX38873_v2_000078800;10089;8794;7249;4613;5989;5495
FRAEX38873_v2_000078810;3;3;5;10;3;6
FRAEX38873_v2_000078820;569;429;321;987;970;381
FRAEX38873_v2_000078830;889;876;625;687;721;703
FRAEX38873_v2_000078840;0;0;0;0;1;0
FRAEX38873_v2_000078850;2703;3096;2667;2888;2177;2553
FRAEX38873_v2_000078860;1739;2038;1378;817;1200;1004
FRAEX38873_v2_000078970;13;0;0;0;9;16
FRAEX38873_v2_000078990;63;18;51;47;87;77
FRAEX38873_v2_000079000;14800;9352;11683;15490;15544;14304
FRAEX38873_v2_000079010;239;250;207;129;136;151
FRAEX38873_v2_000079020;0;35;4;223;7;36
FRAEX38873_v2_000079030;562;492;429;252;260;246
FRAEX38873_v2_000079040;2215;2203;1679;2591;1993;2854
FRAEX38873_v2_000079050;1138;648;285;183;139;98
FRAEX38873_v2_000079060;1091;1019;1112;1294;1204;1137
FRAEX38873_v2_000079070;1402;1120;891;1027;1067;1147
FRAEX38873_v2_000079080;1823;1793;2381;1600;1803;1728
FRAEX38873_v2_000079090;505;641;693;708;748;705
FRAEX38873_v2_000079100;68;52;36;234;135;360
FRAEX38873_v2_000079110;3;4;7;9;62;101
FRAEX38873_v2_000079120;229;237;204;482;392;336
FRAEX38873_v2_000079130;104;41;89;163;133;52
FRAEX38873_v2_000079140;3;0;1;12;17;32
FRAEX38873_v2_000079150;0;0;0;0;0;0
FRAEX38873_v2_000079160;547;966;1137;292;368;568
FRAEX38873_v2_000079170;556;397;1226;472;423;387
FRAEX38873_v2_000079180;330;297;276;340;299;394
FRAEX38873_v2_000079190;443;516;571;371;430;488
FRAEX38873_v2_000079200;451;596;620;653;550;604
FRAEX38873_v2_000079210;251;203;182;142;142;130
FRAEX38873_v2_000079220;0;0;0;0;0;0
FRAEX38873_v2_000079230;117;40;121;385;250;207
FRAEX38873_v2_000079240;2765;2518;2586;3160;3215;2798
FRAEX38873_v2_000079250;138;361;25;620;24;14
FRAEX38873_v2_000079260;0;0;52;21;1;257
FRAEX38873_v2_000079270;119;234;122;153;37;86
FRAEX38873_v2_000079280;0;0;0;0;0;0
FRAEX38873_v2_000079300;0;0;6;0;11;2
FRAEX38873_v2_000079310;0;0;0;0;0;0
FRAEX38873_v2_000079320;438;352;362;303;483;364
FRAEX38873_v2_000079330;154;103;117;125;176;195
FRAEX38873_v2_000079340;786;667;676;642;908;594
FRAEX38873_v2_000079350;338;347;223;91;460;224
FRAEX38873_v2_000079360;48;164;102;1;7;39
FRAEX38873_v2_000079370;10;21;21;0;0;5
FRAEX38873_v2_000079380;0;0;0;0;0;0
FRAEX38873_v2_000079390;103;34;67;152;192;189
FRAEX38873_v2_000079410;112;54;52;234;200;89
FRAEX38873_v2_000079420;3317;3932;2913;5690;4563;4887
FRAEX38873_v2_000079430;1717;1693;1202;739;802;941
FRAEX38873_v2_000079440;41;429;2708;32;27;24
FRAEX38873_v2_000079450;514;731;1481;333;346;241
FRAEX38873_v2_000079460;131;218;215;132;113;119
FRAEX38873_v2_000079470;1133;1141;901;2059;2175;1709
FRAEX38873_v2_000079480;1468;1442;1567;1282;1935;1947
FRAEX38873_v2_000079490;41;51;73;457;505;1236
FRAEX38873_v2_000079500;551;653;671;741;852;933
FRAEX38873_v2_000079730;1200;623;194;1378;971;1141
FRAEX38873_v2_000079740;2;0;0;1;1;0
FRAEX38873_v2_000079750;180;75;89;100;134;95
FRAEX38873_v2_000079760;658;625;454;864;685;719
FRAEX38873_v2_000079770;57;16;5;0;0;0
FRAEX38873_v2_000079780;377;1375;2092;133;1149;989
FRAEX38873_v2_000079790;100;525;1392;70;229;300
FRAEX38873_v2_000079800;486;346;381;323;322;436
FRAEX38873_v2_000079810;707;657;644;453;631;502
FRAEX38873_v2_000079820;52;44;157;398;822;246
FRAEX38873_v2_000079830;140;40;84;2133;1437;480
FRAEX38873_v2_000079840;364;602;251;299;270;251
FRAEX38873_v2_000079850;7699;4135;1222;3346;2841;2725
FRAEX38873_v2_000079860;346;365;222;451;437;365
FRAEX38873_v2_000079870;9;3;29;4;161;300
FRAEX38873_v2_000079880;1506;1234;1034;786;1101;1021
FRAEX38873_v2_000079890;169;147;152;195;167;396
FRAEX38873_v2_000079900;5;38;12;7;7;23
FRAEX38873_v2_000079910;0;0;0;4174;16;59
FRAEX38873_v2_000079920;0;0;0;53;0;0
FRAEX38873_v2_000079930;353;523;508;1027;724;894
FRAEX38873_v2_000079940;35;44;16;25;44;28
FRAEX38873_v2_000079950;38;32;62;12;6;5
FRAEX38873_v2_000079960;0;0;0;0;0;0
FRAEX38873_v2_000079970;360;263;218;412;213;386
FRAEX38873_v2_000079980;345;161;145;69;80;74
FRAEX38873_v2_000079990;0;0;0;0;0;0
FRAEX38873_v2_000080000;2663;2395;2381;4145;4009;4461
FRAEX38873_v2_000080010;352;297;415;526;570;603
FRAEX38873_v2_000080030;1369;1472;987;1489;1814;977
FRAEX38873_v2_000080040;1291;978;746;830;898;759
FRAEX38873_v2_000080050;0;0;0;0;0;0
FRAEX38873_v2_000080060;1022;877;839;531;679;639
FRAEX38873_v2_000080070;0;0;0;0;0;0
FRAEX38873_v2_000080080;21;57;101;1037;3349;663
FRAEX38873_v2_000080090;47;85;62;740;507;328
FRAEX38873_v2_000080100;0;6;6;23;20;11
FRAEX38873_v2_000080120;807;688;660;1746;1133;1122
FRAEX38873_v2_000080130;132;43;39;38;26;22
FRAEX38873_v2_000080140;0;0;0;0;0;0
FRAEX38873_v2_000080150;26;12;12;359;216;82
FRAEX38873_v2_000080160;108;193;259;219;355;316
FRAEX38873_v2_000080170;1;4;7;29;7;11
FRAEX38873_v2_000080180;387;337;268;509;427;365
FRAEX38873_v2_000080190;0;4;0;0;3;0
FRAEX38873_v2_000080210;0;0;0;1;0;0
FRAEX38873_v2_000080220;286;223;222;300;278;258
FRAEX38873_v2_000080230;591;689;761;625;842;613
FRAEX38873_v2_000080240;907;967;995;1897;1578;1275
FRAEX38873_v2_000080250;540;439;417;702;685;506
FRAEX38873_v2_000080260;3746;2995;2502;2723;3690;3312
FRAEX38873_v2_000080270;35;69;45;57;130;70
FRAEX38873_v2_000080280;0;0;2;6;2;1
FRAEX38873_v2_000080290;1;0;8;5;2;2
FRAEX38873_v2_000080300;49535;28015;13361;15487;15388;8071
FRAEX38873_v2_000080310;423;492;577;768;534;580
FRAEX38873_v2_000080320;589;490;391;489;481;387
FRAEX38873_v2_000080330;180;247;259;198;219;215
FRAEX38873_v2_000080340;29;31;73;208;105;178
FRAEX38873_v2_000080350;228;205;241;228;288;248
FRAEX38873_v2_000080360;58;44;67;27;24;23
FRAEX38873_v2_000080370;92;43;29;127;102;77
FRAEX38873_v2_000080380;0;0;0;0;0;0
FRAEX38873_v2_000080410;0;0;2;0;0;0
FRAEX38873_v2_000080420;12;21;21;82;100;25
FRAEX38873_v2_000080430;85;170;141;46;97;59
FRAEX38873_v2_000080440;10;52;32;388;413;308
FRAEX38873_v2_000080450;0;0;0;6;4;0
FRAEX38873_v2_000080610;5590;5246;5351;7304;7940;9194
FRAEX38873_v2_000080620;0;15;37;27;30;12
FRAEX38873_v2_000080630;2598;1115;991;1219;1105;1410
FRAEX38873_v2_000080640;1015;579;164;516;521;812
FRAEX38873_v2_000080650;0;0;0;0;0;2
FRAEX38873_v2_000080660;281;253;270;186;165;170
FRAEX38873_v2_000080670;59;154;92;66;33;36
FRAEX38873_v2_000080680;217;36;25;310;194;70
FRAEX38873_v2_000080690;0;4;7;6;15;11
FRAEX38873_v2_000080700;1223;1341;1307;961;997;1043
FRAEX38873_v2_000080710;1;0;0;1;0;5
FRAEX38873_v2_000080720;98;112;117;320;417;233
FRAEX38873_v2_000080730;124;110;87;347;474;320
FRAEX38873_v2_000080740;254;168;197;150;224;290
FRAEX38873_v2_000080750;222;335;199;354;401;346
FRAEX38873_v2_000080760;11;14;6;2;11;17
FRAEX38873_v2_000080770;16;8;7;27;24;11
FRAEX38873_v2_000080780;0;0;0;0;0;0
FRAEX38873_v2_000080790;2346;2421;2882;1365;1665;1580
FRAEX38873_v2_000080800;160;81;78;149;96;107
FRAEX38873_v2_000080810;7;3;11;44;24;4
FRAEX38873_v2_000080820;1167;1036;1128;903;875;858
FRAEX38873_v2_000080830;0;0;4;0;0;0
FRAEX38873_v2_000080840;483;393;344;706;586;649
FRAEX38873_v2_000080850;0;0;0;7;21;4
FRAEX38873_v2_000080860;1;2;4;0;7;0
FRAEX38873_v2_000080870;0;0;0;1;1;0
FRAEX38873_v2_000080880;281;184;169;156;217;257
FRAEX38873_v2_000080890;158;105;135;94;76;101
FRAEX38873_v2_000080900;1413;903;1455;786;1162;1085
FRAEX38873_v2_000080910;433;559;519;340;430;256
FRAEX38873_v2_000080930;0;0;0;0;0;0
FRAEX38873_v2_000080950;350;263;294;445;542;547
FRAEX38873_v2_000080960;106;503;478;179;279;196
FRAEX38873_v2_000080970;1336;725;340;7771;4986;3912
FRAEX38873_v2_000080980;7;4;1;0;0;3
FRAEX38873_v2_000080990;2006;3487;6327;2430;3150;2793
FRAEX38873_v2_000081000;1021;200;54;1368;180;77
FRAEX38873_v2_000081010;0;0;0;0;0;0
FRAEX38873_v2_000081020;0;0;0;0;0;0
FRAEX38873_v2_000081030;625;274;659;763;1081;646
FRAEX38873_v2_000081040;423;448;678;577;587;371
FRAEX38873_v2_000081050;0;0;0;0;0;0
FRAEX38873_v2_000081060;18;20;61;131;83;61
FRAEX38873_v2_000081070;1;0;0;0;0;0
FRAEX38873_v2_000081080;300;531;671;1601;1931;1224
FRAEX38873_v2_000081090;188;444;180;50;29;13
FRAEX38873_v2_000081100;804;702;471;1122;825;968
FRAEX38873_v2_000081110;0;0;0;0;0;0
FRAEX38873_v2_000081120;15;4;1;7;7;10
FRAEX38873_v2_000081130;224;443;383;831;725;1106
FRAEX38873_v2_000081140;114;26;25;63;102;240
FRAEX38873_v2_000081150;0;7;0;1;11;1
FRAEX38873_v2_000081160;3255;2545;2187;4624;2649;3681
FRAEX38873_v2_000081170;0;0;0;0;0;0
FRAEX38873_v2_000081180;319;219;230;479;389;304
FRAEX38873_v2_000081190;14;22;15;13;11;32
FRAEX38873_v2_000081200;2472;2586;2759;5558;3875;4017
FRAEX38873_v2_000081210;28;45;405;211;248;564
FRAEX38873_v2_000081220;0;2;1;674;323;494
FRAEX38873_v2_000081230;0;0;0;0;0;0
FRAEX38873_v2_000081240;732;672;505;1180;849;1166
FRAEX38873_v2_000081250;3;4;5;5;11;7
FRAEX38873_v2_000081260;4;2;7;5;2;2
FRAEX38873_v2_000081270;633;623;424;574;553;546
FRAEX38873_v2_000081460;159;77;64;105;379;91
FRAEX38873_v2_000081470;569;668;827;1331;1158;1013
FRAEX38873_v2_000081480;80;60;53;51;69;62
FRAEX38873_v2_000081490;5;97;782;284;296;53
FRAEX38873_v2_000081500;365;451;372;450;483;435
FRAEX38873_v2_000081510;0;0;0;0;0;0
FRAEX38873_v2_000081520;48;61;15;8;8;25
FRAEX38873_v2_000081530;0;12;27;7;9;88
FRAEX38873_v2_000081540;1001;1037;871;959;969;1202
FRAEX38873_v2_000081550;155;128;91;105;82;96
FRAEX38873_v2_000081570;116;75;52;100;92;104
FRAEX38873_v2_000081580;507;282;184;207;252;290
FRAEX38873_v2_000081590;84;13;7;2;136;201
FRAEX38873_v2_000081600;1976;1953;1706;1867;1592;1818
FRAEX38873_v2_000081610;7;8;1;7;9;4
FRAEX38873_v2_000081620;752;966;823;936;995;825
FRAEX38873_v2_000081630;50;61;61;94;104;68
FRAEX38873_v2_000081640;265;404;157;150;178;81
FRAEX38873_v2_000081650;575;454;335;553;452;611
FRAEX38873_v2_000081660;1898;1484;841;841;929;967
FRAEX38873_v2_000081670;3;7;3;1;3;2
FRAEX38873_v2_000081680;3051;18460;13814;138;532;1718
FRAEX38873_v2_000081690;4;42;15;901;258;176
FRAEX38873_v2_000081700;0;0;0;0;0;0
FRAEX38873_v2_000081710;0;0;0;0;0;0
FRAEX38873_v2_000081720;1860;1791;1524;1190;1362;1352
FRAEX38873_v2_000081730;95;55;51;22;57;24
FRAEX38873_v2_000081740;144;122;72;65;90;84
FRAEX38873_v2_000081750;1647;1169;1546;63;126;193
FRAEX38873_v2_000081760;1698;1326;1434;1226;1380;1586
FRAEX38873_v2_000081770;3618;3362;3160;2886;2532;2727
FRAEX38873_v2_000081780;17;39;157;216;604;190
FRAEX38873_v2_000081790;3;3;1;55;13;61
FRAEX38873_v2_000081800;113;53;68;181;118;112
FRAEX38873_v2_000081810;405;235;190;1626;892;292
FRAEX38873_v2_000081820;105;1447;2082;240;32;505
FRAEX38873_v2_000081830;0;0;0;0;0;0
FRAEX38873_v2_000081840;3043;2502;2509;3238;3148;3521
FRAEX38873_v2_000081850;2462;2268;2174;2771;3177;2528
FRAEX38873_v2_000081860;2056;4256;8774;149;212;145
FRAEX38873_v2_000081870;11122;23583;32061;7314;8542;4918
FRAEX38873_v2_000081880;452;488;416;368;307;419
FRAEX38873_v2_000081890;23;22;18;51;62;21
FRAEX38873_v2_000081900;261;357;625;215;196;345
FRAEX38873_v2_000081910;1466;1520;1652;1564;1703;1576
FRAEX38873_v2_000081920;1027;1154;906;1397;1471;1432
FRAEX38873_v2_000081930;1004;692;399;353;472;319
FRAEX38873_v2_000081940;0;0;4;7;0;8
FRAEX38873_v2_000081950;405;436;259;222;293;309
FRAEX38873_v2_000081960;1085;843;662;1774;2304;1500
FRAEX38873_v2_000081970;0;0;0;0;0;0
FRAEX38873_v2_000081980;246;494;375;891;190;439
FRAEX38873_v2_000081990;11;44;133;119;64;71
FRAEX38873_v2_000082000;1592;1458;1257;940;978;1101
FRAEX38873_v2_000082030;127;128;37;397;179;67
FRAEX38873_v2_000082040;8;5;16;35;37;17
FRAEX38873_v2_000082050;22;96;94;2475;4173;1715
FRAEX38873_v2_000082060;480;514;373;416;368;545
FRAEX38873_v2_000082070;6249;6980;6690;1902;3009;2156
FRAEX38873_v2_000082080;2509;2062;6695;3394;5930;3828
FRAEX38873_v2_000082090;41;80;110;139;144;196
FRAEX38873_v2_000082100;4242;4274;4536;2951;3042;3129
FRAEX38873_v2_000082110;1465;1269;930;1075;1149;817
FRAEX38873_v2_000082120;490;437;132;2062;2214;1962
FRAEX38873_v2_000082130;44;8;4;2;4;2
FRAEX38873_v2_000082140;666;567;495;291;496;402
FRAEX38873_v2_000082150;623;427;521;1125;1365;1393
FRAEX38873_v2_000082160;1071;828;655;926;915;979
FRAEX38873_v2_000082170;3781;3327;2571;3184;2931;3052
FRAEX38873_v2_000082180;0;65;326;121;74;17
FRAEX38873_v2_000082190;103;77;140;132;118;149
FRAEX38873_v2_000082200;549;413;1362;454;591;1651
FRAEX38873_v2_000082210;18;20;21;1;4;3
FRAEX38873_v2_000082240;3712;3663;3257;2849;2950;3040
FRAEX38873_v2_000082250;0;0;0;0;0;0
FRAEX38873_v2_000082260;641;733;654;823;926;797
FRAEX38873_v2_000082270;364;214;320;942;678;266
FRAEX38873_v2_000082280;549;563;587;1854;1329;632
FRAEX38873_v2_000082290;2667;1968;2357;1113;1774;1497
FRAEX38873_v2_000082300;1277;1011;692;796;885;728
FRAEX38873_v2_000082310;5;42;20;84;1;13
FRAEX38873_v2_000082320;3;0;2;7;40;3
FRAEX38873_v2_000082330;62;69;83;127;144;74
FRAEX38873_v2_000082340;57;35;19;688;432;261
FRAEX38873_v2_000082350;141;120;162;493;416;362
FRAEX38873_v2_000082380;1607;1303;1407;726;752;863
FRAEX38873_v2_000082390;0;7;4;40;22;11
FRAEX38873_v2_000082400;783;805;597;1150;1218;1397
FRAEX38873_v2_000082410;0;0;0;0;0;0
FRAEX38873_v2_000082420;0;0;0;0;0;0
FRAEX38873_v2_000082430;0;0;0;0;0;0
FRAEX38873_v2_000082440;53;69;33;102;81;96
FRAEX38873_v2_000082450;13;1;0;132;1;14
FRAEX38873_v2_000082660;159;225;200;252;213;279
FRAEX38873_v2_000082670;146;146;369;707;625;381
FRAEX38873_v2_000082680;5;18;0;18;15;18
FRAEX38873_v2_000082700;0;0;0;0;0;0
FRAEX38873_v2_000082710;106;48;186;218;69;91
FRAEX38873_v2_000082720;852;647;526;1047;2235;1054
FRAEX38873_v2_000082730;786;738;811;1592;1433;1427
FRAEX38873_v2_000082750;175;193;246;283;387;248
FRAEX38873_v2_000082760;748;726;564;723;665;564
FRAEX38873_v2_000082770;46;80;217;448;529;754
FRAEX38873_v2_000082780;68;68;51;700;399;416
FRAEX38873_v2_000082790;0;0;0;0;2;0
FRAEX38873_v2_000082800;3111;4072;5872;4795;6860;4123
FRAEX38873_v2_000082810;1144;1096;802;1274;1450;1660
